img_id	img_url	title	eng_title
124416.jpg	71-143439512--null--02-02-2019-14-44-20-395-.jpg	Jugend-Reisen von Milli-Görüs im Zwielicht	Youth travel of milli-gourms in the twilight
124418.jpg	71-143447471--null--02-02-2019-15-08-48-861-.jpg	Ideen für besseres Klima – Fahrverbote weiterhin möglich	Ideas for better climate - driving bans continue to be possible
124420.jpg	leon-de-kok.jpg	Das neue Café de Kok wird zur Kuchen-Institution für Zollstock	The new Café de Kok becomes the cake institution for Zollstock
124421.jpg	tatort-verschwundene-kind.jpg	Fesselnder Krimi mit einer Weltpremiere	Fettering thriller with a world premiere
124423.jpg	papst-franziskus--020219.jpg	Für Papst Franziskus ist Abtreibung kein Menschenrecht	For Pope Francis abortion is not human rights
124426.jpg	ernst-fortuna.jpg	Fortuna Köln rutscht auf einen Abstiegsplatz	Fortuna Cologne slips to a relegation place
124428.jpg	wolgast-beerdigung-020219.jpg	Getötete Sechsjährige in Wolgast beigesetzt	Six-year-old buried in Wolgast
124430.jpg	leverkusen-pappeln-am-deich--alf-1194.jpg	Baumschützerin stoppt Fällung großer Pappeln an der Dhünn	Constructionist stops precipitation of big poplars at the Dhünn
124431.jpg	stolberg.jpg	Geparktes Auto liegt plötzlich auf dem Dach	Parked car suddenly lies on the roof
124432.jpg	71-143442319--null--02-02-2019-16-19-40-022-.jpg	Anlieger ist sich mit Kürtener Gemeindeverwaltung uneinig	Residents are disabled with chalter municipal administration
124433.jpg	volland.jpg	Bayer 04 bezwingt FC Bayern nach Rückstand	Bayer 04 defeats FC Bayern after residue
124434.jpg	wolle-petry-musical.jpg	Wolfgang Petrys „Wahnsinn“ kommt auf die Bühne	Wolfgang Petry "Madness" comes to the stage
124435.jpg	anfang-foersterei.jpg	Die Chance auf einen wichtigen Schritt	The chance of an important step
124436.jpg	venezuela-unruhen-020219-dpa.jpg	Luftwaffengeneral in Venezuela stellt sich gegen Maduro	Air forces in Venezuela introduces itself against Maduro
124437.jpg	5f9c8400cb1ef507.jpg	Leverkusens Offensiv-Leute überzeugen gegen Bayern	Leverkusen's offensive people convince against Bavaria
124438.jpg	krupp-haie.jpg	Kölner Haie suchen neuen Trainer – Krupp ein Kandidat?	Cologne sharks are looking for new coaches - Krupp a candidate?
124439.jpg	us-gouverneur-dpa-020219.jpg	Rückrittsforderungen gegen US-Gouverneur nach Skandal-Foto	Cancellation requirements against US governor to scandal photo
124441.jpg	71-143439656--null--02-02-2019-18-35-30-514-.jpg	Ehemaliger Postbote dreht Film über den Enkeltrick	Former postman turns movie about the grandtrick
124443.jpg	polizei-symbolbild-schriftzug.jpg	Razzia von Polizei und Zoll in Köln-Kalk	Razzia of police and customs in Cologne lime
124444.jpg	kirsten-jahn.jpg	Nachfolge von Kirsten Jahn offen – diese zwei Namen werden diskutiert	Succession of Kirsten Jahn open - these two names are discussed
124445.jpg	71-143450593--null--02-02-2019-20-10-53-718-.jpg	„Kollegen werden von einer Maus im Papierkorb begrüßt“	"Colleagues are welcomed by a mouse in the Recycle Bin"
124448.jpg	jubel-leverkusen-bayern.jpg	Leverkusen liefert einen beeindruckenden Beweis	Leverkusen provides impressive proof
124450.jpg	franzoesische-alpen-dpa.jpg	Schneemassen reißen mehrere Skifahrer in den Alpen mit sich	Snowmens tear several skiers in the Alps
124452.jpg	bosselgruppe.jpg	Auto rast in Kegelgruppe – zwei Personen lebensgefährlich verletzt	Car rest in conical group - two persons injured life-threatening
124453.jpg	grabkammer-aegypten-020219.jpg	Grabkammer mit etwa 40 Mumien in Ägypten entdeckt	Grab chamber with about 40 mummies discovered in Egypt
124460.jpg	wiedenest-pastor.jpg	Arnold Köster – Ein Pastor gegen die Nazis	Arnold Köster - A Pastor against the Nazis
124463.jpg	bundesagentur-fuer-arbeit-symbolbild.jpg	Immer mehr Beschäftigte in NRW haben einen Zweitjob	More and more employees in NRW have a second job
124464.jpg	leverkusen-pfarrsaal-st-andreas-alf-1198.jpg	Schlebuscher Katholiken stellen Immobilien auf den Prüfstand	Schlebuscher Catholics provide real estate to the test bench
124466.jpg	tabakwerbung.jpg	Verbot der Tabakwerbung soll ausgeweitet werden	Prohibition of tobacco advertising should be extended
124467.jpg	schwerlasttrage-feuerwehr-nrw.jpg	Einsätze mit fettleibigen Patienten bereiten NRW-Feuerwehr Probleme	Inserts with obese patients ready NRW fire department problems
124470.jpg	muell-auf-wiese-symbolbild-dpa.jpg	Müll in den Siegauen Thema im Umweltauschuss	Garbage in the victory topic in environmental exchange
124471.jpg	kuerten-spitze-flaeche-fuer-moegl--gewerbegebiet.jpg	Regenwasser müsste für geplantes Gewerbegebiet abgeleitet werden	Rainwater should be derived for planned commercial area
124473.jpg	viehplaetzchen-euskirchen-muell.jpg	SPD will Sozialarbeiter einsetzen	SPD wants to use social workers
124474.jpg	kartoffelernte-59910551.jpg	Deutsche Weltkriegs-Granate in Chips-Fabrik in Hongkong entdeckt	German World War Garnate discovered in Chips factory in Hong Kong
124475.jpg	dreifaltigkeitskrankenhaus.jpg	Wesselinger Klinik betroffen – Ministerin will GmbH unterstützen	Wesseling Clinic Affected - Minister Will GmbH support
124476.jpg	urn-newsml-dpa-com-20090101-190203-99-832370-large-4-3.jpg	Heil legt milliardenschweres Konzept für Grundrente vor	Salvation presents billions-heavy concept for basic pension
124477.jpg	hubertus-heil.jpg	Heil legt Konzept für Grundrente vor – bis zu 447 Euro plus	Salvation places concept for basic pension - up to 447 euros plus
124478.jpg	urn-newsml-dpa-com-20090101-190203-99-832577-large-4-3.jpg	Andreas Gabalier nimmt Karl-Valentin-Orden entgegen	Andreas Gabalier accepts Karl-Valentine Order
124479.jpg	urn-newsml-dpa-com-20090101-190203-99-832492-large-4-3.jpg	EU will Dauer von Privatinsolvenzen verkürzen	EU wants to shorten the duration of private studences
124481.jpg	urn-newsml-dpa-com-20090101-190201-99-814203-large-4-3.jpg	Vierte Freitagsdemonstration gegen Klimawandel	Fourth friday demonstration against climate change
124483.jpg	71-143244220--null--28-01-2019-17-38-12-808-.jpg	Wie der „Schofför der Kanzlerin“ durch Deutschland reist	How the "Schofför the Chancellor" travels through Germany
124485.jpg	urn-newsml-dpa-com-20090101-190203-99-832782-large-4-3.jpg	Feuerwehr hat mehr Einsätze mit fettleibigen Patienten	Fire department has more missions with obese patients
124486.jpg	71-143448953--null--01-02-2019-17-22-46-916-.jpg	Kölner Grabräuber auf frischer Tat ertappt	Cologne grave robber on fresh act
124487.jpg	symbolbild-grundschueler.jpg	Elfjährige soll Suizid begangen haben	Elf-year-old should have committed suicide
124493.jpg	iphone-10791350512--kra2172.jpg	Fünf Sterne Deluxe bringen den Bass nach Köln	Five stars Deluxe bring the bass to Cologne
124497.jpg	vortrag-tim-rettler.jpg	Das könnte Köln beim Städtebau von London lernen	That could learn Cologne at the urban planning of London
124498.jpg	dpa-whatsapp-smartphone.jpg	Prozess wegen Naziparolen in Whatsapp-Gruppe „Wurst Power“	Process because of Naziparolen in WhatsApp Group "Sausage Power"
124500.jpg	klaus-hasborn-blume-und-stephanie-overhage-eroeffnen-holocaust-ausstellung.jpg	Fritz-Bauer-Gesamtschule zeigt Holocaust-Ausstellung	Fritz-Bauer Comprehensive School shows Holocaust exhibition
124501.jpg	jan-stecker-moderator-super-bowl.jpg	TV-Moderator war Zehnkämpfer bei LGO Euskirchen	TV presenter was ten fighters at LGO Euskirchen
124503.jpg	haus-giersberg-dachstuhl.jpg	Bliesheimer gründen Verein	Bliesheimer founding club to renovate village community house
124506.jpg	europaschule-zollstock-030219.jpg	Rat will lang erwartete Prioritätenliste für Schulbau vorlegen	Council wants to present long-awaited priority list for school construction
124510.jpg	71-143366434--null--01-02-2019-16-52-38-786-.jpg	Försterfamilie in Reichshof päppelt Frischlinge auf	Farmer Family in Reichshof Päppelt Frischlings
124513.jpg	nebenjob.jpg	Immer mehr Beschäftigte in NRW haben einen Nebenjob	More and more busy in NRW have a part-time job
124515.jpg	taschenraub-symbol.jpg	Mann raubt Kölnerin die Handtasche und fährt mit KVB davon	Man robs Kölnerin the handbag and drives with KVB of it
124516.jpg	havertz-bayern.jpg	Bayer 04 muss auf Kai Havertz verzichten	Bayer 04 has to do without Kai Hvertz
124520.jpg	andreas-gabalier.jpg	Gabalier bekommt Orden und kontert Homophobie-Kritik	Gabalier gets Order and counters Homophobia criticism
124523.jpg	20190202-mf-amorphis-essigfabrik-02.jpg	Amorphis bringt die Kölner Essigfabrik zum Kochen	Amorphis brings the Cologne vinegar factory to cook
124524.jpg	le-casting-5-.jpg	2000 Komparsen für „Die Welle” gesucht	2000 Compares for "the wave" wanted
124525.jpg	altersarmut.jpg	Wie Sie von der neuen Grundrente profitieren	How to benefit from the new basic pension
124526.jpg	dpa-polizeiabsperrung-landstrasse.jpg	47-Jähriger bricht Überholvorgang ab und prallt gegen Auto	47-year-old breaks over again and bounces against car
124528.jpg	fans-trauern-um-den-vermissten-emilianio-sala.jpg	Suche wird mit Spezialschiff unter Wasser fortgesetzt	Search is continued with special vessel under water
124535.jpg	campus-initiative-sankt-augustin.jpg	Schulen in Sankt Augustin verstärken Kooperation	Schools in Sankt Augustin strengthen cooperation
124536.jpg	polizistin.jpg	Video zeigt Polizistinnen in Umkleide – Polizei prüft Hintergründe	Video shows policists in locker roof - police checks backgrounds
124537.jpg	leverkusen-schnee-alf-1047.jpg	Das Weltklima in Leverkusen beinahe im Griff	The world climate in Leverkusen almost under control
124539.jpg	junge-talente-foerderung.jpg	Wie NRW mit Talentschulen zum Vorbild für ganz Deutschland werden will	Like NRW with Talent Schools wants to be a model for all of Germany
124540.jpg	urn-newsml-dpa-com-20090101-190131-99-800861-large-4-3.jpg	ZDF-Krimi „Ostfriesensünde” hat die meisten Zuschauer	ZDF thriller "Ostfriesününg" has the most viewers
124541.jpg	fretreppe-bensberg.jpg	Es wird grün an der Bensberger Schlossgalerie	It gets green at the Bensberger Schlossgalerie
124542.jpg	ein-schnitzel.jpg	Forscher kritisieren Kindergerichte in deutschen Restaurants	Researchers criticize children's dishes in German restaurants
124544.jpg	bmx-x6-dpa.jpg	Teurer BMW in Köln-Kalk abgeschleppt	Expensive BMW in Cologne Lime towed
124549.jpg	tatort.jpg	„Vermögender Mann“ tot aufgefunden – Mordkommission ermittelt	"Wealthy man" found dead - dated murder commission
124550.jpg	ein-kaninchen-auf-der-schuchtzau-in-halle.jpg	Kaninchenzüchter prügeln nach Streit aufeinander ein	Rabbit breeders beat a fight after a quarrel
124552.jpg	urn-newsml-dpa-com-20090101-190203-99-835977-large-4-3.jpg	Spannendes Aufstiegsrennen: Kiel wahrt Chancen	Exciting rise race: Kiel presents opportunities
124554.jpg	razzia-1.jpg	Razzia mit Festnahmen in Shisha-Bars und Kneipen	Raid with arrests in Shisha bars and pubs
124555.jpg	jacques-offenbach1.jpg	„Cäcilia Wolkenburg“ feiert den berühmten Sohn Kölns in der Oper	"Cäcilia Cloudburg" celebrates the famous son of Cologne in the opera
124556.jpg	umleitung-symbol-verkehr-neu.jpg	Opladener Straße wird ab Montag erneuert	Opladener Straße is renewed from Monday
124558.jpg	monika-und-christian-krueger.jpg	Kölner Familie betreibt eigene Manufaktur für Duftkerzen	Cologne family operates own manufactory for scent candles
124559.jpg	weltladen-171217.jpg	Der Weltladen mit Krippe-to-go und mafiafreiem Wein	The world shop with crib-to-go and mafia-free wine
124562.jpg	urn-newsml-dpa-com-20090101-190203-99-836736-large-4-3.jpg	Satire-Preis „Göttinger Elch” an Gerhard Haderer verliehen	Satire prize "Göttinger Elch" to Gerhard Haderer awarded
124566.jpg	71-143478211--null--03-02-2019-17-25-03-101-.jpg	Aktion lockt viele Besucher ins Wipperfürther Schwimmbad	Action attracts many visitors to the Wipperfürther swimming pool
124569.jpg	71-143478217--null--03-02-2019-17-25-01-098-.jpg	Geschäft zieht zum fünften Geburtstag eine positive Bilanz	Business draws a positive balance for the fifth birthday
124572.jpg	71-143477229--null--03-02-2019-17-25-04-926-.jpg	Zwei neue Geschäfte eröffnen in der Marktstraße in Wipperfürth	Two new shops open up in the market street in Wipperfürth
124573.jpg	autorennen-symbolbild.jpg	Mehr illegale Autorennen in Nordrhein-Westfalen	More illegal car races in North Rhine-Westphalia
124574.jpg	71-143482510--null--03-02-2019-17-25-25-213-.jpg	Viele nutzten das Wochenende zum Toben im Schnee	Many used the weekend for romp in the snow
124575.jpg	donald-trump-venezuela.jpg	Donald Trump schließt Militäreinsatz der USA nicht aus	Donald Trump does not exclude military use of the USA
124576.jpg	71-143482743--null--03-02-2019-18-11-31-917-.jpg	Mann stirbt bei Brand in Sindorfer Wohnung	Man dies in Brand in Sindorfer apartment
124577.jpg	kegel-ksc.jpg	Eine gute Halbzeit reicht Fortuna Köln nicht	A good half-time Fortuna Cologne is not enough
124578.jpg	brazzo-leverkusen.jpg	Das winterliche Versagen des FC Bayern	The winter failure of FC Bayern
124579.jpg	volland-bayern.jpg	Ein Sieg mit Signalwirkung	A victory with signal effect
124583.jpg	urn-newsml-dpa-com-20090101-190203-99-833942-large-4-3.jpg	Scheuer hofft noch auf Vermeidung von Diesel-Fahrverboten	Scheuer hopes to avoid diesel driving bans
124590.jpg	urn-newsml-dpa-com-20090101-190203-99-834696-large-4-3.jpg	23-Jähriger stirbt bei Autounfall in Delbrück	23-year-old dies at car accident in Delbrück
124593.jpg	imago-sp-0203-17300004-38662947.jpg	Haie setzen die Siegesserie fort und überholen die DEG	Sharks continue the winery and overtake the DEG
124594.jpg	malu-dreyer-dp-aneu.jpg	SPD-Vize Dreyer teilt gegen Gerhard Schröder aus	SPD vice Dreyer shares against Gerhard Schröder
124596.jpg	soeder-gottschalk-dpa-neu.jpg	Markus Söder überrascht Thomas Gottschalk	Markus Söder surprises Thomas Gottschalk
124599.jpg	tatort-das-verschwundene-kind-schwarze-kommissarin.jpg	Perfektes Handwerk im „Das verschwundene Kind“	Perfect crafts in the "the disappeared child"
124601.jpg	emiliano-sala.jpg	Fluzgzeug von Sala im Atlantik gefunden	Airplane found by sala in the Atlantic
124607.jpg	urn-newsml-dpa-com-20090101-190203-99-838851-large-4-3.jpg	Privater Wracksucher: Flugzeug von Emiliano Sala entdeckt	Private Wrecksucher: Airplane discovered by Emiliano Sala
124609.jpg	chris-martin.jpg	Chris Martins Eskapade ins Ungewisse	Chris Martin's Escapade into the unknown
124610.jpg	die-hier-schneebedeckte-betonplatte-in-kuckenberg-muss-nun-beseitigt-werden-.jpg	Kreis verlangt Abriss von Schwarzbau	Circle demands demolition of black construction
124611.jpg	guido-cantz.jpg	Präsidenten schnell jeck integriert	President quickly integrated Jeck
124613.jpg	die-rumtreiber-aus-der-gegend-um-aachen-sorgten-bei-den-opladener-neustadtfunken-im-scala-fuer-stimmung-.jpg	Im Opladener Scala fröhlich gefeiert	Celebrated in the Opladener Scala
124612.jpg	hitdorfs-prinz-mark-i--liess-sich-in-schokoriegeln-fuer-den-karnevalsumzug-aufwiegen--es-lohnte-sich-.jpg	Karnevalsprinzen mit Schokoriegeln aufgewogen	Carnival sprains weighed with chocolate bars
124614.jpg	urn-newsml-dpa-com-20090101-190204-99-839483-large-4-3.jpg	New England Patriots gewinnen Super Bowl zum sechsten Mal	New England Patriots win Super Bowl for the sixth time
124617.jpg	urn-newsml-dpa-com-20090101-190201-99-818004-large-4-3.jpg	Tumortherapien haben viele Langzeitfolgen	Tumor therapies have many long-term sequences
124618.jpg	urn-newsml-dpa-com-20090101-190204-99-840099-large-4-3.jpg	Chef der NRW-SPD will Arbeitslosengeld verlängern	Chief of the NRW-SPD wants to extend unemployment benefits
124619.jpg	fans-brd-fahnen-dp-aneu.jpg	„Ein großes Sportereignis kann verbinden“	"A big sporting event can connect"
124620.jpg	super-bowl-2019.jpg	New England Patriots gewinnen Super Bowl	New England Patriots win Super Bowl
124621.jpg	71-143485494--null--03-02-2019-17-53-58-233-.jpg	Schwache Rettungsgasse und Gaffer erschweren Einsatz in Hennef	Weak rescue alley and gaffer complicated use in Hennef
124622.jpg	operation-klinik-merheim-030219.jpg	Kölner Rat soll noch 2019 über Fusion entscheiden	Cologne Council will decide on fusion in 2019
124623.jpg	71-143488036--null--03-02-2019-18-19-16-821-.jpg	Abschlussbericht der Kommission in Bergheim präsentiert	Final report from the Commission presented in Bergheim
124624.jpg	71-143490136--null--03-02-2019-18-30-07-928-.jpg	Tausende Wintersportler am Weißen Stein in Hellenthal	Thousands of winter sports enthusiasts on white stone in Hellenthal
124626.jpg	dpa-strafrecht-strafgesetzbuch.jpg	Mann ergaunert Bankkredite in Bergisch Gladbach	Man revolves bank loans in Bergisch Gladbach
124627.jpg	althoff-gruppe-hotelzimmer-eigelstein-030219.jpg	Althoff-Gruppe entwickelt Urban-Loft-Hotel im Kölner Eigelstein	Althoff Group develops urban loft hotel in the Cologne eggelstein
124630.jpg	venezuela-maduro.jpg	Staatschef Maduro lässt Frist von EU-Staaten verstreichen	Head of State Maduro lets the deadline of EU states
124632.jpg	unfall-mit-polizeiauto-in-kerpen.jpg	Immer mehr Polizeibeamte sind in Unfälle verwickelt	More and more police officers are involved in accidents
124634.jpg	urn-newsml-dpa-com-20090101-190204-99-840695-large-4-3.jpg	Tod einer Schülerin: Neue Aussagen von Ermittlern erwartet	Death of a student: new statements from investigators expect
