121082.jpg	kita-neubau-steinbuecheler-strasse.jpg	Mehr als 1000 Kita-Plätze fehlen in Leverkusen	More than 1000 kita places are missing in Leverkusen	 
121083.jpg	viehplaetzchen-1.jpg	Viehplätzchen-Viertel ist wieder ein Ort der Tristesse	Cattle cookie district is again a place of the Tristesse	 
121084.jpg	kita-symbol-bobbycar-header-kommentar.jpg	Nichts mehr schöngerechnet	Nothing more relaxed	 
121085.jpg	evelyn-und-domenico.jpg	Evelyns „Sex-Talk“ mit Domenico ist ein Fest des Trash-TV	Evelyn's "Sex Talk" with Domenico is a feast of the Trash TV	Evelyn,Domenico
121086.jpg	71-142717819--null--15-01-2019-18-18-54-335-.jpg	So steht es um die Katzenschutz-Verordnung in Oberberg	This is about the cat protection regulation in Oberberg	 
121089.jpg	kreissparkasse-koeln-schliesst-filialen.jpg	Kreissparkasse schließt 18 Fillialen	Kreissparkasse closes 18 branches	Kreissparkasse
121090.jpg	viehplaetzchen--4.jpg	Alle müssen aktiv werden – Viehplätzchen-Viertel hat Potenzial	All must be active - livestock cookies has potential	 
121091.jpg	hundebesuchsdienst-in-bruehl1.jpg	Hundewelpen verscheuchen düstere Gedanken	Dog puppies scare gloomy thoughts	 
121092.jpg	martinilauf-01.jpg	Overath und Bergisch Gladbach erhalten Geld für den Schulsport	Overath and Bergisch Gladbach receive money for school sports	Overath,Bergisch Gladbach
121093.jpg	smart-filiale-wiesdorf.jpg	Das war’s mit Smart – Filiale in Wiesdorf steht leer	That was it with smart branch in Wiesdorf is empty	 
121094.jpg	besuch-der-landesmedienanstalt.jpg	So verfolgt die Staatsanwaltschaft Hassrede im Internet	Thus, the public prosecutor's office follows hatrede on the internet	 
121095.jpg	montage-hass-im-internet.jpg	Land will härter gegen Hass im Internet vorgehen	Country wants harder against hatred on the Internet	 
121097.jpg	71-142713446--null--15-01-2019-16-52-15-878-.jpg	„Zukunftsschulen“ vernetzten sich über Landesprogramm	"Future Schools" networked over state program	 
121099.jpg	urn-newsml-dpa-com-20090101-190116-99-583029-large-4-3.jpg	SC Paderborn trauert um früheren Präsidenten Finke	SC Paderborn mourns former President Finke	Finke
121102.jpg	may-unterhaus-160119.jpg	May wurde beispiellos „erniedrigt	May was unparalleled "humiliated, condemned and betrayed"	 
121103.jpg	urn-newsml-dpa-com-20090101-190116-99-582880-large-4-3.jpg	15 heißeste Orte der Welt alle in Australien	15 hottest places in the world all in Australia	 
121104.jpg	jack-white.jpg	Jack White wird nochmal Vater – und will keine Windeln wechseln	Jack White gets father again - and does not want to change diapers	Jack White
121107.jpg	fasten-bauch-mit-sanduhr.jpg	Warum Fasten so gut ist und was Sie darüber wissen sollten	Why fasting is so good and what you should know about it	 
121108.jpg	flaggen-europa-grossbritannien.jpg	Welche Optionen bleiben jetzt noch?	Which options remain now?	 
121109.jpg	kalter-hund-capture---manuela-ruether.jpg	Erinnern Sie sich an diese Rezepte aus der Kindheit?	Do you remember these recipes from childhood?	 
121110.jpg	71-141452861--null--10-12-2018-16-58-31-986-.jpg	Wasserleiche im Rhein entdeckt – Identität bisher unklar	Watery in the Rhine discovered - identity so far unclear	 
121113.jpg	urn-newsml-dpa-com-20090101-190114-99-559579-large-4-3.jpg	Nissan Leaf als e+ mit mehr Leistung und größerer Reichweite	Nissan Leaf as E + with more power and greater range	 
121114.jpg	weihbischof-ansgar-puff-als-kellner.jpg	Weihbischof verteilt Kaffee an Flüchtlinge und Obdachlose	Heihbischof distributes coffee to refugees and homeless	Heihbischof
121116.jpg	71-142720033--null--15-01-2019-16-52-08-296-.jpg	Das bietet die Volkshochschule Oberberg 2019	This offers the Volkshochschule Oberberg 2019	 
121118.jpg	mariawald-klausurfuehrung-12.jpg	Führungen erlauben Blick hinter einst verschlossene Mauern	Guided tours allow view behind once sealed walls	 
121119.jpg	71-142729019--null--15-01-2019-17-20-03-173-.jpg	Politiker wollen den Ausbau des Godorfer Hafens nicht mehr	Politicians do not want to expand the Godorfer harbor anymore	 
121122.jpg	fotos-ausstellung-juedisches-leben-in-deutschland.jpg	Drei Fotografen zeigen jüdisches Leben in Deutschland	Three photographers show Jewish life in Germany	 
121124.jpg	total%C3%A1n-spanien-junge-bohrloch.jpg	Haare gefunden – Hoffnung für Julen schwindet	Hair found - hope for juins is dwindling	 
121126.jpg	papst-franziskus-koelner-dreigestirn-190116.jpg	Kölner Dreigestirn von Papst Franziskus empfangen	Cologne Travel from Pope Francis received	Pope Francis
121131.jpg	foto-lafer.jpg	Aufwand ist zu groß	Effort is too big	 
121132.jpg	urn-newsml-dpa-com-20090101-190116-99-584666-large-4-3.jpg	„Ein Rohdiamant”: Italiens Kulturhauptstadt Matera	"A raw diamond": Italy's Cultural Capital Matera	Matera
121133.jpg	arzneimittel-pillen-tabletten.jpg	Arzneimittel könnten nach Brexit knapp werden	Medicines could go straight to Brexit	 
121134.jpg	loveparade.jpg	Gericht hält Einstellung von Loveparade-Prozess für denkbar	Court holds attitude of LoveParade process for conceivable	 
121135.jpg	ott-boerschel-1.jpg	Ott und Börschel - Die ehemals Unantastbaren	Ott and Börschel - the formerly inviolable	Ott
121138.jpg	frank-strauss--henriette-reker-und-matthias-buck.jpg	Kölner Wirtschaft blickt mit Sorgen ins neue Jahr	Cologne economy looks at the new year	 
121139.jpg	monika-b-vermisst.jpg	Leiche von vermisster Kölnerin in Australien entdeckt	Key discovered by Missing Colognein in Australia	 
121140.jpg	brexit-unterhaus-abstimmung.jpg	Die Briten scheitern an sich selbst	The British fail in itself	 
121145.jpg	kenia-anschlag-januar2019.jpg	Terrorgruppe Al Shabaab tötet in Nairobi 14 Menschen	Terror group Al Shabaab kills 14 people in Nairobi	 
121147.jpg	71-142702540--null--15-01-2019-16-42-38-227-.jpg	Toller Tipp gegen den Winterblues im Oberbergischen	Great tip against the winterblues in the Oberbergische	 
121153.jpg	bahnhof-erftstadt.jpg	460 Mobilstationen im Rheinland sind möglich – 100 in Köln	460 mobile stations in the Rhineland are possible - 100 in Cologne	 
121154.jpg	frau-telefoniert-mit-handy-am-ohr.jpg	Muss man im Job seine private Handynummer angeben?	Do you have to specify your private mobile phone number in the job?	 
121155.jpg	joel-abu-hanna-0923.jpg	Fortuna Köln verpflichtet Joel Abu Hanna	Fortuna Cologne commits Joel Abu Hanna	Joel Abu,Hanna
121156.jpg	sparer-verlieren-viel-geld.jpg	Deutsche Sparer verlieren 40 Milliarden Euro	German savers lose 40 billion euros	 
121157.jpg	pflegedienst-dpa.jpg	Betrüger gibt sich als Pfleger aus – Hunderte Euro von Seniorin erbeutet	Scammers are released as a carer - hundreds of euros from Seniorin	 
121158.jpg	71-142710246--null--15-01-2019-16-38-25-839-.jpg	Wenn’s bunt wird in der Stadt	If it's colorful in the city	 
121159.jpg	urn-newsml-dpa-com-20090101-190116-99-586873-large-4-3.jpg	Wie Möbel beim Aufräumen helfen	How to help furniture when cleaning up	 
121162.jpg	jemand-raucht-einen-joint.jpg	So schädlich sind schon zwei Joints für Jugendliche	Two joints are already so harmful to young people	 
121164.jpg	urn-newsml-dpa-com-20090101-190116-99-587804-large-4-3.jpg	Auch DEB-Chef Reindl kritisiert ARD und ZDF: „Chance vertan”	Deb boss Reindl also criticizes ARD and ZDF: "Chance Veran"	Deb,Reindl
121169.jpg	flugzeug-platz-symbolbild.jpg	Familie muss im Flieger auf schmutzigem Fußboden sitzen	Family has to sit in the plane on dirty floor	 
121170.jpg	urn-newsml-dpa-com-20090101-190115-99-577040-large-4-3.jpg	Sanierung der Düsseldorfer Oper würde 86 Millionen kosten	Renovation of the Düsseldorf opera would cost 86 million	 
121171.jpg	gillette-video-screen.jpg	Gillette-Video setzt sich gegen Sexismus ein – und wird heftig diskutiert	Gillette video consists of sexism - and is being discussed violently	 
121176.jpg	urn-newsml-dpa-com-20090101-190116-99-588719-large-4-3.jpg	Stickstoffdioxid-Belastung an vielen Straßen rückläufig	Nitrogen dioxide load on many roads declining	 
121177.jpg	japan-bordell.jpg	Stadt Köln stoppt Bordell neben der Dompropstei	City of Cologne stops brothel next to the Dompropstei	 
121179.jpg	koelschbuch-header.jpg	Kölsch - Porträt einer Sprache	"Kölsch - Portrait of a language"	 
121181.jpg	anfang-training-malle.jpg	FC unterliegt RCD Mallorca mit 0:1	FC is subject to RCD Mallorca with 0: 1	 
121182.jpg	gedenkstaette-loveparade-duisburg.jpg	Gericht schlägt Einstellung des Prozess vor	Court proposes attitude of the process	 
121183.jpg	bliesheim-neubaugebiet.jpg	Am Kruggenberg entstehen 14 Wohneinheiten mit Bliesheimer Fernblick	The Kruggenberg produces 14 residential units with Bliesheimer's top view	Bliesheimer
121184.jpg	kerberaustralianopen.jpg	Kerber feiert Jubiläumssieg	Kerber celebrates jubilee victory	 
121185.jpg	71-142712529--null--16-01-2019-10-44-27-555-.jpg	Deutsches Brotinstitut probiert sich durch – Lob für Zutaten	German Brotinstitut tries through - praise for ingredients	Brotinstitut
121186.jpg	randale-amtsgericht--2-.jpg	Streit zwischen Familien eskaliert vor Amtsgericht	Dispute between families escalated before the district court	 
121188.jpg	ku-klux-klan-waffen.jpg	Polizei gegen bundesweit gegen Ku Klux Klan vor	Police against Ku Klux Klan nationwide	Ku Klux
121189.jpg	fahndung-nach-schlaeger.jpg	Polizei sucht Verdächtigen mit dessen Instagram-Bild	Police searches suspects with his Instagram picture	 
121191.jpg	zuelpich-unfall-160119.jpg	Drei Schwerverletzte bei Zusammenstoß in Zülpich	Three seriously injured in collision in Zülpich	 
121192.jpg	urn-newsml-dpa-com-20090101-190116-99-590311-large-4-3.jpg	Karnevalsprinz mit Quietsche-Ente beim Papst	Carnival principle with squeak duck at the Pope	 
121193.jpg	urn-newsml-dpa-com-20090101-190116-99-590498-large-4-3.jpg	Glyphosat: EU-Parlament fordert bessere Pestizid-Kontrollen	Glyphosate: EU Parliament calls for better pesticide controls	 
121195.jpg	20182506-tb-polizei-einsatzwagen-01--1-.jpg	Zwei Unbekannte bedrohen Angestellte mit Schusswaffe	Two unknown threatened employees with firearm	 
121196.jpg	das-gestohlene-rad.jpg	Diebe klauen Fahrrad und Kamera ausgeparktem Auto	Thieves claw bike and camera parked car	 
121198.jpg	urn-newsml-dpa-com-20090101-190116-99-590818-large-4-3.jpg	Mirjam Pressler ist tot	Mirjam Pressler is dead	Mirjam Pressler
121200.jpg	mirjam-pressler-gestorben.jpg	Mirjam Pressler gestorben	Mirjam Pressler died	Mirjam Pressler
121203.jpg	pizza.jpg	Imbissbesitzer soll Drogen in Pizzakartons geliefert haben	Snackowners should have delivered drugs in pizza boxes	 
121204.jpg	pressebild-kuklux-clan.jpg	Razzia gegen „Ku-Klux-Klan Deutschland“ auch im Oberbergischen	Razzia against "Ku-Klux-Klan Germany" also in the Oberbergische	 
121205.jpg	whatsapp-facebook-smartphone.jpg	Whatsapp soll kostenpflichtig werden – was dahinter steckt	WhatsApp is to be chargeable - what is behind it	 
121206.jpg	steve-pinizotto.jpg	Haie-Stürmer Pinizzotto wartet sehnlichst auf sein Comeback	Haie striker Pinizzotto is waiting for his comeback	Haie,Pinizzotto
121208.jpg	bild-wombat.jpg	Touristen nerven Tiere auf australischer Insel	Tourists nerve animals on Australian island	 
121209.jpg	keldenich-alte-fotos-150119.jpg	Als in Keldenich noch Wein angebaut wurde	When wine was still grown in Keldenich	 
121210.jpg	sportlerwahl-rhein-berg.jpg	Wer wird Sportler des Jahres 2018 in Rhein-Berg?	Who will become athlete of the year 2018 in Rhein-Berg?	 
121211.jpg	heizung.jpg	Kölner erbeutet als „falscher“ Heizungsableser mehr als 30.000 Euro	Cologne captures more than 30,000 euros as a "wrong" heating reader	 
121215.jpg	urn-newsml-dpa-com-20090101-190116-99-592236-large-4-3.jpg	Berliner Modewoche bringt weißen Terrier groß raus	Berlin fashion week brings white Terrier big out	 
121217.jpg	amtsleiterin-kaija-elvermann.jpg	Eltern der kranken Kinder bewusst gegen Impfung entschieden	Parents of the sick children deliberately decided against vaccination	 
121218.jpg	chris-hemsworth.jpg	Wann ist ein Mann ein Mann?	When is a man a man?	 
121221.jpg	gensheimerfrankreich.jpg	Der große Traum lebt weiter	The big dream lives on	 
121222.jpg	york-hoeller.jpg	Interview mit Leverkusener Komponist York Höller	Interview with Leverkusen composer York Höller	York Höller
121223.jpg	notarzt-arzt-symbolbild.jpg	14-jährige Schülerin angefahren – Frau haute nach Erstversorgung ab	14-year-old student approached - Mrs. Haute after first care	 
121228.jpg	unwort-anti-abschiebe-industrie.jpg	CDU-Mann hält „Anti-Abschiebe-Industrie“ für „schlicht zutreffend“	CDU man holds "anti-deportation industry" for "simply applicable"	 
121229.jpg	deutschland-haba-jubel.jpg	DHB-Team zieht aus Remis gegen Frankreich neue Energie	DHB team draws new energy from draws against France	 
121230.jpg	gruene-woche.jpg	Nümbrechter Institut für Welternährung will sich kämpferisch geben	Nümbrecht Institute for World Food Will Give yourself fighting	 
121231.jpg	71-142577651--null--16-01-2019-17-18-23-627-.jpg	„Der FC wird aufsteigen“	"The FC will rise"	 
121232.jpg	feuer-nuembrecht-ls-1.jpg	Prozess nach Brand im Wohnheim startet am Dienstag	Process after fire in the dorm starts on Tuesday	 
121233.jpg	strasse-am-hof.jpg	Wem gehört die Kölner Altstadt?	Who owns the Cologne old town?	 
121234.jpg	amtsgerichtwipp08-lst.jpg	Schlägerei auf der Arbeit wegen einer Frau	Brawl at work because of a woman	 
121235.jpg	deutsche-grammatik-varianten.jpg	„Bereits liegt in den Alpen Schnee“	"There is already snow in the Alps"	 
121236.jpg	hochhaus.jpg	Firmen starten Immobilien-Portal für Region Köln-Bonn	Start companies Property portal for region Cologne-Bonn	 
121239.jpg	hacker-symbolbild.jpg	Hackerangriff möglicherweise nicht alleine von Schüler begangen	Hacker attack may not be committed by students alone	 
121240.jpg	71-142765023--null--16-01-2019-17-53-28-867-.jpg	Katharina Hamma klagt gegen die Kölner Messe	Katharina Hamma complains against the Cologne fair	Katharina Hamma
121243.jpg	71-142776688--null--16-01-2019-18-45-35-484-.jpg	Bund sagt Kohleländern Milliarden für Strukturwandel zu	Confederation says Kohleländer billions for structural change	Kohleländer
121244.jpg	braunkohle-dpa.jpg	„Hätte mir ein bisschen mehr Ergebnis gewünscht“	"Would have a little more score wanted me"	 
121245.jpg	mercedes-g-500-dpa.jpg	Mercedes-Geländewagen in Brühl gestohlen	Mercedes off-road vehicle stolen in Brühl	 
121247.jpg	martin-trittin.jpg	Ein kunstvoller Rundgang durch das Belgische Viertel	An artful tour of the Belgian neighborhood	 
121249.jpg	protestaktion-im-bettenhaus-der-uniklinik.jpg	Kölner Medizinstudenten fordern bessere Bedingungen	Cologne medical students call for better conditions	 
121253.jpg	alexis-tsipras.jpg	Tsipras gewinnt Vertrauensabstimmung im Parlament	Tsipras wins trust in parliament	 
121258.jpg	plastikmuell-elfenbeinkueste.jpg	Großunternehmen wollen Plastik-Müll bekämpfen	Big companies want to fight plastic garbage	 
121259.jpg	urn-newsml-dpa-com-20090101-190116-99-596003-large-4-3.jpg	Tödlicher Autobahnunfall: Gaffer öffnen Tür von Krankenwagen	Deadly motorway accident: Open Gaffer Door of Ambulance	 
121260.jpg	gericht-versicherungsbetrug.jpg	Vermeintlicher US-Soldat wollte Frauen um ihr Geld bringen	Magnificent US soldier wanted women to bring their money	 
121262.jpg	a-le-plastikmuell-foto.jpg	Covestro macht bei Allianz gegen Plastikmüll im Meer mit	Covestro makes with allianz against plastic waste in the sea	Covestro
121263.jpg	stefan-caplan-freut-sich-ueber-den-sparerfolg-.jpg	Sanierungsplan zum Haushalt ist genehmigt	Renovation plan to the household is approved	 
121264.jpg	die-erstklaessler-untersuchen-unter-anderem-weizenmehl-und-andere-koerner-bei-dem-projekt-im-naturgut-ophoven-.jpg	Was auf den Tisch kommen sollte	What should come on the table	 
121265.jpg	documenta-kunstwerk--the-parthenon-of-books--aus-dem-jahre-2017.jpg	Die documenta als Dauerausstellung	Documenta as a permanent exhibition	 
121272.jpg	brexit.jpg	Harter Brexit trifft besonders NRW	Hard Brexit meets especially NRW	 
121274.jpg	gewerbegebiet-kerpen-buir-blatzheim.jpg	Pläne für Gewerbegebiet zurückgestuft – Vorgehen der Stadt kritisiert	Return plans for commercial area - criticizing the city procedure	 
121275.jpg	eine-halb-geschaelte-banane.jpg	Was viele beim Bananen essen falsch machen	What many doing in the banana food wrong	 
121276.jpg	bechen-parkstreifen-160119.jpg	Parkende Autos an der B506 in Bechen sorgen für Ärger	Parking cars on the B506 in Bitches provide trouble	 
121277.jpg	seepark-zuelpich-lake-jump.jpg	Gartenschaugeld reicht noch zwei Jahre – Verlust trotz Besucherrekord	Garden conversation will last two years - loss despite visitor record	 
121278.jpg	thurn-werke.jpg	Firmen im Rhein-Sieg-Kreis fürchten schwere Folgen	Companies in the Rhine-Sieg-Kreis Fear serious consequences	 
121280.jpg	yotta-baelle.jpg	So viel Streit und Missgunst gab es selten im Camp	So much dispute and mistreated there were rarely in the camp	 
121281.jpg	71-142762595--null--16-01-2019-17-08-22-695-.jpg	Glocken in Gummersbach schweigen für gut zwei Jahre	Bells in Gummersbach silent for a good two years	 
121282.jpg	urn-newsml-dpa-com-20090101-190117-99-598328-large-4-3.jpg	Urteile im Prozess um totgeprügelten Schüler erwartet	Judgments expected in the process of dead-impacted students	 
121285.jpg	linie-18-bruehl-leere-gleise.jpg	Brühler warten weiterhin auf die Bahnen der Linie 18	Brühler continues to wait for the lines of the line 18	Brühler
121286.jpg	richterhammer.jpg	Bewährungsstrafe nach Angriff auf Polizisten	Probation after attack on police officers	 
121288.jpg	marc-krueger.jpg	„Lieferumfang nach Großbritannien beträchtlich“	"Scope of delivery to Great Britain considerable"	 
